poi_origem,poi_destino,tdeslocamento_s,tdeslocamento_min
5,165,69391.24,1156.52
5,166,55508.23,925.14
5,167,112109.65,1868.49
5,168,74846.45,1247.44
5,169,80770.24,1346.17
5,170,279324.62,4655.41
5,171,8843.77,147.4
5,172,67683.93,1128.07
5,173,65114.46,1085.24
5,174,99344.76,1655.75
5,175,58154,969.23
5,176,317299.62,5288.33
5,177,93352.27,1555.87
5,178,139551.47,2325.86
5,179,198910.72,3315.18
5,180,211742.96,3529.05
5,181,169787.89,2829.8
5,182,156813.6,2613.56
5,183,157892.61,2631.54
5,184,105225.88,1753.76
5,185,164743.48,2745.72
5,186,140977.68,2349.63
5,187,205378.78,3422.98
5,188,284239.09,4737.32
5,189,272283.53,4538.06
5,190,268954.13,4482.57
5,191,262940.93,4382.35
5,192,197584.3,3293.07
5,193,204738.19,3412.3
5,194,232962.53,3882.71
5,195,236633.9,3943.9
5,196,236310.89,3938.51
5,197,231919.04,3865.32
5,198,227744.63,3795.74
5,199,222777.89,3712.96
5,200,223956.13,3732.6
5,201,285481.47,4758.02
5,202,92782.44,1546.37
5,203,153712.93,2561.88
5,204,92428.7,1540.48
5,205,159126.4,2652.11
5,206,218938.63,3648.98
5,207,151663.94,2527.73
5,208,269857.48,4497.62
5,209,316687.18,5278.12
5,210,192035.75,3200.6
5,211,93648.88,1560.81
5,212,142110.16,2368.5
5,213,154705.55,2578.43
5,214,167955.9,2799.27
6,7,32171.85,536.2
6,8,40374.55,672.91
6,9,207617.46,3460.29
6,10,195462.2,3257.7
6,11,260424.43,4340.41
6,12,283267.89,4721.13
6,13,47576.23,792.94
6,14,59270.76,987.85
6,15,6127.18,102.12
6,16,47201.32,786.69
6,17,130046.6,2167.44
6,18,133673.84,2227.9
6,19,57591.69,959.86
6,20,112361.37,1872.69
6,21,122669.51,2044.49
6,22,194884.33,3248.07
6,23,119013.2,1983.55
6,24,20885.75,348.1
6,25,121175.79,2019.6
6,26,80066.98,1334.45
6,27,222702.12,3711.7
6,28,156764.75,2612.75
6,29,164279.93,2738
6,30,207983.49,3466.39
6,31,206192.42,3436.54
6,32,204949.35,3415.82
6,33,181070.56,3017.84
6,34,200740.29,3345.67
6,35,203028.45,3383.81
6,36,168956.47,2815.94
6,37,205438.55,3423.98
6,38,216608.96,3610.15
6,39,218169.08,3636.15
6,40,93388.43,1556.47
6,41,93464.17,1557.74
6,42,95674.61,1594.58
6,43,225732.62,3762.21
6,44,218333.93,3638.9
6,45,94389.38,1573.16
6,46,217734.57,3628.91
6,47,94555.54,1575.93
6,48,290223.34,4837.06
6,49,93909.09,1565.15
6,50,220351.53,3672.53
6,51,216909.41,3615.16
6,52,78980.78,1316.35
6,53,93802.34,1563.37
6,54,299326.91,4988.78
6,55,187762.87,3129.38
6,56,252098.52,4201.64
6,57,256743.46,4279.06
6,58,188832.21,3147.2
6,59,119231.47,1987.19
6,60,254315.55,4238.59
6,61,236347.92,3939.13
6,62,177407.85,2956.8
6,63,187524.52,3125.41
6,64,157818.35,2630.31
6,65,116781.64,1946.36
6,66,117784.32,1963.07
6,67,35790.16,596.5
6,68,187188.71,3119.81
6,69,165772.55,2762.88
6,70,89060.98,1484.35
6,71,258403.94,4306.73
6,72,44998.76,749.98
6,73,29915.91,498.6
6,74,252919.02,4215.32
6,75,167723.34,2795.39
6,76,108070.97,1801.18
6,77,91255.75,1520.93
6,78,113261.21,1887.69
6,79,134186.6,2236.44
6,80,115744.05,1929.07
6,81,103880.43,1731.34
6,82,32837.33,547.29
6,83,33428.45,557.14
6,84,138307.56,2305.13
6,85,115044.11,1917.4
6,86,249181.12,4153.02
6,87,155481.92,2591.37
6,88,169234.34,2820.57
6,89,68041.98,1134.03
6,90,102871.02,1714.52
6,91,140063.09,2334.38
6,92,190962.09,3182.7
6,93,209441.53,3490.69
6,94,8236.57,137.28
6,95,247225.03,4120.42
6,96,201574.31,3359.57
6,97,182732.03,3045.53
6,98,191041.25,3184.02
6,99,173486.58,2891.44
6,100,304794.14,5079.9
6,101,126005.08,2100.08
6,102,129596.27,2159.94
6,103,114019.55,1900.33
6,104,191490.82,3191.51
6,105,301367.4,5022.79
6,106,126716.98,2111.95
6,107,167548.3,2792.47
6,108,175449.75,2924.16
6,109,173735.74,2895.6
6,110,87605.49,1460.09
6,111,341947.32,5699.12
6,112,336817.86,5613.63
6,113,252636.27,4210.6
6,114,101645.18,1694.09
6,115,129899.9,2165
6,116,137310.51,2288.51
6,117,32455.41,540.92
6,118,135392.23,2256.54
6,119,92559.56,1542.66
6,120,94663.46,1577.72
6,121,89756.14,1495.94
6,122,85343.62,1422.39
6,123,85944.15,1432.4
6,124,86797.89,1446.63
6,125,89992.03,1499.87
6,126,89854.41,1497.57
6,127,79970.91,1332.85
6,128,100152.19,1669.2
6,129,73779.07,1229.65
6,130,118225.38,1970.42
6,131,147958.11,2465.97
6,132,184963.54,3082.73
6,133,274556.64,4575.94
6,134,205626.83,3427.11
6,135,99309.6,1655.16
6,136,47951.75,799.2
6,137,164642.73,2744.05
6,138,86510.49,1441.84
6,139,75131.41,1252.19
6,140,105091.78,1751.53
6,141,104119.54,1735.33
6,142,34701.31,578.36
6,143,190265.03,3171.08
6,144,89692.73,1494.88
6,145,77364.12,1289.4
6,146,177436.48,2957.27
6,147,126635.76,2110.6
6,148,184121.06,3068.68
6,149,44336.97,738.95
6,150,98412.79,1640.21
6,151,30754.18,512.57
6,152,119681.46,1994.69
6,153,52853.08,880.88
6,154,35000.96,583.35
6,155,68955.89,1149.26
6,156,110265.89,1837.76
6,157,162632.64,2710.54
6,158,162604.34,2710.07
6,159,214092.98,3568.22
6,160,184644.49,3077.41
6,161,137766.4,2296.11
6,162,134999.68,2249.99
6,163,138715.57,2311.93
6,164,132606.14,2210.1
6,165,104641.57,1744.03
6,166,96119.96,1602
6,167,125332.36,2088.87
6,168,92815.89,1546.93
6,169,103753.94,1729.23
6,170,276011.86,4600.2
6,171,44954.37,749.24
6,172,25791.44,429.86
6,173,19755.35,329.26
6,174,53917.1,898.62
6,175,21076.65,351.28
6,176,308403.68,5140.06
6,177,47210.5,786.84
6,178,114020.47,1900.34
6,179,161063.45,2684.39
6,180,203421.87,3390.36
6,181,160587.37,2676.46
6,182,138637.44,2310.62
6,183,141600.44,2360.01
6,184,95080.21,1584.67
6,185,165311.08,2755.18
6,186,183894.27,3064.9
6,187,166397.66,2773.29
6,188,261339.98,4355.67
6,189,246379.24,4106.32
6,190,243421.76,4057.03
6,191,236491.45,3941.52
6,192,152876.46,2547.94
6,193,160279.63,2671.33
6,194,190238.88,3170.65
6,195,195012.23,3250.2
6,196,196614.44,3276.91
6,197,193277.46,3221.29
6,198,192824.85,3213.75
6,199,189556.6,3159.28
6,200,194168.33,3236.14
6,201,262770.82,4379.51
6,202,81552,1359.2
6,203,118947,1982.45
6,204,134377.25,2239.62
6,205,112983.47,1883.06
6,206,179946.89,2999.11
6,207,116947.26,1949.12
6,208,225567.06,3759.45
6,209,287820.48,4797.01
6,210,150299.07,2504.98
6,211,114547.58,1909.13
6,212,96000.02,1600
6,213,191594.3,3193.24
6,214,141808.28,2363.47
7,8,8642.87,144.05
7,9,233747.8,3895.8
7,10,221619.76,3693.66
7,11,292087.68,4868.13
7,12,314899.23,5248.32
7,13,73947.02,1232.45
7,14,76587.64,1276.46
7,15,34811.9,580.2
7,16,79247.86,1320.8
7,17,151225.99,2520.43
7,18,154346.78,2572.45
7,19,82613.38,1376.89
7,20,110994.45,1849.91
7,21,121453.61,2024.23
7,22,210059.13,3500.99
7,23,141905.51,2365.09
7,24,31242.9,520.72
7,25,143702.11,2395.04
7,26,81690.89,1361.51
7,27,253809.42,4230.16
7,28,142841.47,2380.69
7,29,189309.48,3155.16
7,30,228812.79,3813.55
7,31,226704.32,3778.41
7,32,226010.96,3766.85
7,33,204093.9,3401.57
7,34,218517.51,3641.96
7,35,221091.53,3684.86
7,36,194096.44,3234.94
7,37,225977.24,3766.29
7,38,234955.38,3915.92
7,39,236498.71,3941.65
7,40,118523.25,1975.39
7,41,118754.65,1979.24
7,42,120599.2,2009.99
7,43,256856.2,4280.94
7,44,236756.92,3945.95
7,45,118335.95,1972.27
7,46,236509.38,3941.82
7,47,119498.23,1991.64
7,48,321812.54,5363.54
7,49,119354.86,1989.25
7,50,238999.29,3983.32
7,51,235090.07,3918.17
7,52,110601.17,1843.35
7,53,118756.48,1979.27
7,54,330950.64,5515.84
7,55,219556.55,3659.28
7,56,283648.03,4727.47
7,57,288485.65,4808.09
7,58,158208.23,2636.8
7,59,88636.29,1477.27
7,60,261501.45,4358.36
7,61,241440.51,4024.01
7,62,201544.51,3359.08
7,63,212177.72,3536.3
7,64,182311.36,3038.52
7,65,131651.85,2194.2
7,66,136107.53,2268.46
7,67,63543.45,1059.06
7,68,211673.66,3527.89
7,69,161730.76,2695.51
7,70,57401.04,956.68
7,71,285590.51,4759.84
7,72,12829.98,213.83
7,73,14149.34,235.82
7,74,279939.13,4665.65
7,75,184580.49,3076.34
7,76,103683.18,1728.05
7,77,111828.94,1863.82
7,78,139935.37,2332.26
7,79,156025.25,2600.42
7,80,128941.5,2149.02
7,81,98908.79,1648.48
7,82,48732.75,812.21
7,83,49650.08,827.5
7,84,126987.64,2116.46
7,85,127022.77,2117.05
7,86,261286.84,4354.78
7,87,185191.54,3086.53
7,88,171646.24,2860.77
7,89,98102.98,1635.05
7,90,121267.82,2021.13
7,91,166287.59,2771.46
7,92,217232.57,3620.54
7,93,223560.03,3726
7,94,40093.11,668.22
7,95,263147.55,4385.79
7,96,213069.4,3551.16
7,97,193968.9,3232.81
7,98,203145.47,3385.76
7,99,201072.52,3351.21
7,100,314372.12,5239.54
7,101,99174.27,1652.9
7,102,149211.67,2486.86
7,103,140210.61,2336.84
7,104,162234.36,2703.91
7,105,310391.85,5173.2
7,106,112277.84,1871.3
7,107,173990.97,2899.85
7,108,185555.25,3092.59
7,109,182893.28,3048.22
7,110,118495.62,1974.93
7,111,373294.66,6221.58
7,112,368165.27,6136.09
7,113,284257.41,4737.62
7,114,95144.98,1585.75
7,115,149778.85,2496.31
7,116,168162.04,2802.7
7,117,63280.36,1054.67
7,118,166625.79,2777.1
7,119,89908.19,1498.47
7,120,92032.79,1533.88
7,121,87976.59,1466.28
7,122,81968.75,1366.15
7,123,79910.66,1331.84
7,124,80132.65,1335.54
7,125,81841.15,1364.02
7,126,82317.59,1371.96
7,127,77047.75,1284.13
7,128,95886.55,1598.11
7,129,70513.05,1175.22
7,130,135972.48,2266.21
7,131,180087.32,3001.46
7,132,200770.78,3346.18
7,133,305469.49,5091.16
7,134,175843.61,2930.73
7,135,88495.92,1474.93
7,136,17849.8,297.5
7,137,196681.08,3278.02
7,138,80665.96,1344.43
7,139,107153.16,1785.89
7,140,102567.95,1709.47
7,141,101604.36,1693.41
7,142,63893.62,1064.89
7,143,203272.51,3387.88
7,144,120684.54,2011.41
7,145,82601.36,1376.69
7,146,153775.41,2562.92
7,147,136919.44,2281.99
7,148,197037.7,3283.96
7,149,12221.44,203.69
7,150,94637.54,1577.29
7,151,42295.45,704.92
7,152,112097.02,1868.28
7,153,62858.85,1047.65
7,154,54736.53,912.28
7,155,94583.32,1576.39
7,156,141443.79,2357.4
7,157,156515.67,2608.59
7,158,156239.59,2603.99
7,159,227364.98,3789.42
7,160,156532.86,2608.88
7,161,134484.57,2241.41
7,162,131776.41,2196.27
7,163,133894.17,2231.57
7,164,125747.8,2095.8
7,165,84238.89,1403.98
7,166,71409.38,1190.16
7,167,121144.18,2019.07
7,168,84613.67,1410.23
7,169,92291.35,1538.19
7,170,284222.71,4737.05
7,171,19966.37,332.77
7,172,51771.62,862.86
7,173,50021.03,833.68
7,174,83960.04,1399.33
7,175,42011.91,700.2
7,176,320407.54,5340.13
7,177,78654.44,1310.91
7,178,135674.61,2261.24
7,179,190247.42,3170.79
7,180,201362.77,3356.05
7,181,158914.56,2648.58
7,182,143628.15,2393.8
7,183,145143.16,2419.05
7,184,93325.27,1555.42
7,185,156698.1,2611.63
7,186,151981.78,2533.03
7,187,196177.87,3269.63
7,188,270491.96,4508.2
7,189,257903.72,4298.4
7,190,254640.98,4244.02
7,191,248440.41,4140.67
7,192,181727.59,3028.79
7,193,188811.87,3146.86
7,194,216775.1,3612.92
7,195,220393.72,3673.23
7,196,220086.04,3668.1
7,197,215741.24,3595.69
7,198,211885.23,3531.42
7,199,207117.76,3451.96
7,200,208797.64,3479.96
7,201,271776.81,4529.61
7,202,93158.43,1552.64
7,203,137758.39,2295.97
7,204,102615.04,1710.25
7,205,144828.74,2413.81
7,206,202737.95,3378.97
7,207,135709.54,2261.83
7,208,257593.37,4293.22
7,209,312267.98,5204.47
7,210,175806.34,2930.11
7,211,92235.7,1537.26
7,212,127924.76,2132.08
7,213,161823.19,2697.05
7,214,153244.59,2554.08
8,9,242187.75,4036.46
8,10,230066.81,3834.45
8,11,299583.2,4993.05
8,12,322366.92,5372.78
8,13,80025.15,1333.75
8,14,80329.75,1338.83
8,15,42509.01,708.48
8,16,87559.41,1459.32
8,17,159194.5,2653.24
8,18,162244.02,2704.07
8,19,91122.05,1518.7
8,20,115113.23,1918.55
8,21,125492.62,2091.54
8,22,217001.08,3616.68
8,23,150093.81,2501.56
8,24,39561.41,659.36
8,25,151846.37,2530.77
8,26,86930.69,1448.84
8,27,262392.99,4373.22
8,28,143207.9,2386.8
8,29,197666.71,3294.45
8,30,236620.59,3943.68
8,31,234468.97,3907.82
8,32,233854.36,3897.57
8,33,212216,3536.93
8,34,225877.09,3764.62
8,35,228492.74,3808.21
8,36,202461.31,3374.36
8,37,233746.54,3895.78
8,38,242382.76,4039.71
8,39,243921.49,4065.36
8,40,126965.14,2116.09
8,41,127208.43,2120.14
8,42,129020.76,2150.35
8,43,264034.28,4400.57
8,44,244194.17,4069.9
8,45,126676.37,2111.27
8,46,244002.19,4066.7
8,47,127923.05,2132.05
8,48,329249.74,5487.5
8,49,127819.73,2130.33
8,50,246469.25,4107.82
8,51,242490.94,4041.52
8,52,118192.49,1969.87
8,53,127183.44,2119.72
8,54,338409.56,5640.16
8,55,227169.97,3786.17
8,56,291068.73,4851.15
8,57,296039.24,4933.99
8,58,151709.88,2528.5
8,59,79993.59,1333.23
8,60,260998.1,4349.97
8,61,240427.22,4007.12
8,62,209798.43,3496.64
8,63,220480.52,3674.68
8,64,190619.46,3176.99
8,65,138786.42,2313.11
8,66,143738.07,2395.63
8,67,72184.32,1203.07
8,68,219958.6,3665.98
8,69,164756.2,2745.94
8,70,50413.28,840.22
8,71,291083.31,4851.39
8,72,5461.58,91.03
8,73,16746.02,279.1
8,74,285377.18,4756.29
8,75,191855.81,3197.6
8,76,101091.46,1684.86
8,77,119836.71,1997.28
8,78,148467.5,2474.46
8,79,164065.84,2734.43
8,80,135819.35,2263.66
8,81,96236.11,1603.94
8,82,56871.49,947.86
8,83,57796.5,963.27
8,84,128285.68,2138.09
8,85,128529.47,2142.16
8,86,262145.58,4369.09
8,87,193834.39,3230.57
8,88,170212.91,2836.88
8,89,106731.56,1778.86
8,90,124589.82,2076.5
8,91,174768.39,2912.81
8,92,225691.41,3761.52
8,93,225095.55,3751.59
8,94,48422.44,807.04
8,95,270136.17,4502.27
8,96,213903.41,3565.06
8,97,194809.8,3246.83
8,98,204188.14,3403.14
8,99,209637.34,3493.96
8,100,314413.92,5240.23
8,101,95007.92,1583.47
8,102,156980.75,2616.35
8,103,148708.37,2478.47
8,104,156524.88,2608.75
8,105,310287.5,5171.46
8,106,112777.74,1879.63
8,107,173624.31,2893.74
8,108,186123.93,3102.07
8,109,183215.5,3053.59
8,110,125710.43,2095.17
8,111,380565.49,6342.76
8,112,375437.18,6257.29
8,113,291725.82,4862.1
8,114,92121.06,1535.35
8,115,157581.99,2626.37
8,116,176762.62,2946.04
8,117,71831.98,1197.2
8,118,175185.13,2919.75
8,119,94034.02,1567.23
8,120,96125.84,1602.1
8,121,92343.27,1539.05
8,122,86078.8,1434.65
8,123,83403.97,1390.07
8,124,83456.08,1390.93
8,125,84726.19,1412.1
8,126,85358.73,1422.65
8,127,81378.2,1356.3
8,128,99514.74,1658.58
8,129,74933.78,1248.9
8,130,143522.04,2392.03
8,131,188054.89,3134.25
8,132,207839.19,3463.99
8,133,312513.72,5208.56
8,134,169817.35,2830.29
8,135,90482.61,1508.04
8,136,9686.4,161.44
8,137,204520.33,3408.67
8,138,78131.35,1302.19
8,139,115027.19,1917.12
8,140,106521.2,1775.35
8,141,105573.48,1759.56
8,142,72527.39,1208.79
8,143,204567.55,3409.46
8,144,129262.23,2154.37
8,145,88542.45,1475.71
8,146,150640.59,2510.68
8,147,143243.52,2387.39
8,148,198333.14,3305.55
8,149,4387.64,73.13
8,150,92367.2,1539.45
8,151,46358.57,772.64
8,152,108529.94,1808.83
8,153,65231.55,1087.19
8,154,63070.21,1051.17
8,155,103101.61,1718.36
8,156,148749.23,2479.15
8,157,159033.14,2650.55
8,158,158692.83,2644.88
8,159,233934.13,3898.9
8,160,151426.2,2523.77
8,161,131820.29,2197
8,162,129153.12,2152.55
8,163,130829.11,2180.49
8,164,122223.25,2037.05
8,165,77612.26,1293.54
8,166,63816.89,1063.61
8,167,118375.37,1972.92
8,168,81327.74,1355.46
8,169,87959.41,1465.99
8,170,283945.95,4732.43
8,171,14746.94,245.78
8,172,60403.98,1006.73
8,173,58582.18,976.37
8,174,92583.27,1543.05
8,175,50571.93,842.87
8,176,321118.82,5351.98
8,177,87147.94,1452.47
8,178,139797.95,2329.97
8,179,196615.12,3276.92
8,180,204694.43,3411.57
8,181,162548.61,2709.14
8,182,148870.88,2481.18
8,183,150066.91,2501.12
8,184,97603.37,1626.72
8,185,158533.92,2642.23
8,186,144457.66,2407.63
8,187,202776.83,3379.61
8,188,276180.58,4603.01
8,189,264087.93,4401.47
8,190,260771.13,4346.19
8,191,254722.61,4245.38
8,192,190357.04,3172.62
8,193,197429.07,3290.48
8,194,225256.97,3754.28
8,195,228767.42,3812.79
8,196,228248.91,3804.15
8,197,223782.67,3729.71
8,198,219454.1,3657.57
8,199,214461.23,3574.35
8,200,215647.41,3594.12
8,201,277433.23,4623.89
8,202,95052.15,1584.2
8,203,145450.99,2424.18
8,204,95322.24,1588.7
8,205,153248.01,2554.13
8,206,210832.87,3513.88
8,207,143402.15,2390.04
8,208,265404.34,4423.41
8,209,316775.57,5279.59
8,210,184218.97,3070.32
8,211,90172.56,1502.88
8,212,136309.45,2271.82
8,213,155831.12,2597.19
8,214,159695.63,2661.59
9,10,12157.27,202.62
9,11,199994.42,3333.24
9,12,215961.13,3599.35
9,13,207326.49,3455.44
9,14,232849.53,3880.83
9,15,209542.47,3492.37
9,16,169254.42,2820.91
9,17,89716.28,1495.27
9,18,88705.69,1478.43
9,19,151215.63,2520.26
9,20,184862.57,3081.04
9,21,184006.36,3066.77
9,22,97312.79,1621.88
9,23,94169.81,1569.5
9,24,202647.9,3377.47
9,25,93149.21,1552.49
9,26,181946.22,3032.44
9,27,84880.06,1414.67
9,28,244143.07,4069.05
9,29,45328.76,755.48
9,30,53343.48,889.06
9,31,56004.92,933.42
9,32,51144.78,852.41
9,33,41805.36,696.76
9,34,78222.06,1303.7
9,35,76099.51,1268.33
9,36,40503.2,675.05
9,37,55737.51,928.96
9,38,75847.64,1264.13
9,39,76366.94,1272.78
9,40,115225.42,1920.42
9,41,114995.14,1916.59
9,42,113171.79,1886.2
9,43,196955.26,3282.59
9,44,75643.92,1260.73
9,45,115756.56,1929.28
9,46,72590.95,1209.85
9,47,114267.09,1904.45
9,48,222267.26,3704.45
9,49,114406.59,1906.78
9,50,74335.14,1238.92
9,51,77271.69,1287.86
9,52,169155.02,2819.25
9,53,115005.57,1916.76
9,54,227430.69,3790.51
9,55,160947.45,2682.46
9,56,199070.78,3317.85
9,57,194641.95,3244.03
9,58,352580.02,5876.33
9,59,320898.78,5348.31
9,60,398324.83,6638.75
9,61,390268.98,6504.48
9,62,37259.76,621
9,63,26098.82,434.98
9,64,53137.96,885.63
9,65,123325.71,2055.43
9,66,109798.73,1829.98
9,67,171903.81,2865.06
9,68,27465.77,457.76
9,69,202564.57,3376.08
9,70,276662.18,4611.04
9,71,278219.53,4636.99
9,72,244741.31,4079.02
9,73,236943.97,3949.07
9,74,276357.41,4605.96
9,75,89445.32,1490.76
9,76,302269.58,5037.83
9,77,125296.67,2088.28
9,78,94356.66,1572.61
9,79,83817.48,1396.96
9,80,130274.08,2171.23
9,81,299427.41,4990.46
9,82,185713.05,3095.22
9,83,184780.9,3079.68
9,84,225972.65,3766.21
9,85,274724.97,4578.75
9,86,373778.7,6229.65
9,87,67025.85,1117.1
9,88,340990.3,5683.17
9,89,142123.08,2368.72
9,90,247769.29,4129.49
9,91,67601.55,1126.69
9,92,16677.38,277.96
9,93,333218.89,5553.65
9,94,199917.91,3331.97
9,95,106931.13,1782.19
9,96,338213.7,5636.9
9,97,324704.98,5411.75
9,98,327704.66,5461.74
9,99,37375.35,622.92
9,100,432399.64,7206.66
9,101,281214.21,4686.9
9,102,96070.69,1601.18
9,103,93716.66,1561.94
9,104,344516.24,5741.94
9,105,431819.2,7196.99
9,106,233965.17,3899.42
9,107,328694.6,5478.24
9,108,323212.02,5386.87
9,109,325103.56,5418.39
9,110,176199.56,2936.66
9,111,268726.49,4478.77
9,112,264699.15,4411.65
9,113,196873.37,3281.22
9,114,299309.01,4988.48
9,115,94794.1,1579.9
9,116,91406.83,1523.45
9,117,176427.74,2940.46
9,118,97991.79,1633.2
9,119,190767.25,3179.45
9,120,190453.57,3174.23
9,121,188693.86,3144.9
9,122,193742.4,3229.04
9,123,200736.9,3345.62
9,124,202374.36,3372.91
9,125,206373.61,3439.56
9,126,204685.39,3411.42
9,127,193457.67,3224.29
9,128,194974.95,3249.58
9,129,195500.58,3258.34
9,130,111575.24,1859.59
9,131,137665.55,2294.43
9,132,93046.01,1550.77
9,133,231090.45,3851.51
9,134,360277.48,6004.62
9,135,214804.32,3580.07
9,136,251593.64,4193.23
9,137,144772.99,2412.88
9,138,285492.85,4758.21
9,139,163155.37,2719.26
9,140,189200.01,3153.33
9,141,189234.59,3153.91
9,142,173009.69,2883.49
9,143,323503.68,5391.73
9,144,127162.54,2119.38
9,145,173895.66,2898.26
9,146,301501,5025.02
9,147,137191.12,2286.52
9,148,319293.71,5321.56
9,149,244713.44,4078.56
9,150,293268.69,4887.81
9,151,229966.11,3832.77
9,152,316596.38,5276.61
9,153,242568.08,4042.8
9,154,179173.53,2986.23
9,155,139314.78,2321.91
9,156,169173.33,2819.56
9,157,211373.94,3522.9
9,158,212512.45,3541.87
9,159,113931.91,1898.87
9,160,331481.14,5524.69
9,161,326181.89,5436.36
9,162,323684.37,5394.74
9,163,329585.2,5493.09
9,164,327232.36,5453.87
9,165,311968.09,5199.47
9,166,303487.81,5058.13
9,167,316869.21,5281.15
9,168,293278.79,4887.98
9,169,306130.39,5102.17
9,170,413089.73,6884.83
9,171,251320.76,4188.68
9,172,182907.77,3048.46
9,173,187985.72,3133.1
9,174,155230.03,2587.17
9,175,191857.53,3197.63
9,176,424258.78,7070.98
9,177,164946.37,2749.11
9,178,239681.21,3994.69
9,179,202988.47,3383.14
9,180,205570.98,3426.18
9,181,189983.7,3166.39
9,182,157672.54,2627.88
9,183,163985.48,2733.09
9,184,187806.71,3130.11
9,185,223854.55,3730.91
9,186,362062.63,6034.38
9,187,197048.16,3284.14
9,188,163171.29,2719.52
9,189,138766.52,2312.78
9,190,139501.06,2325.02
9,191,131204.13,2186.74
9,192,62020.05,1033.67
9,193,53949.55,899.16
9,194,17808.62,296.81
9,195,15419.79,257
9,196,30473.64,507.89
9,197,40449.63,674.16
9,198,68455.88,1140.93
9,199,80153.65,1335.89
9,200,101122.06,1685.37
9,201,164979.31,2749.66
9,202,255509.08,4258.48
9,203,107169.88,1786.16
9,204,315895.19,5264.92
9,205,121717.26,2028.62
9,206,44124.99,735.42
9,207,108869.6,1814.49
9,208,163224.7,2720.41
9,209,326813.26,5446.89
9,210,58030.34,967.17
9,211,256862.38,4281.04
9,212,133403.18,2223.39
9,213,348270.89,5804.51
9,214,127095.12,2118.25
10,11,198331.42,3305.52
10,12,215227.58,3587.13
10,13,195562.34,3259.37
10,14,221130.25,3685.5
10,15,197398.59,3289.98
10,16,157273.89,2621.23
10,17,78593.02,1309.88
10,18,77856.18,1297.6
10,19,139073.62,2317.89
10,20,174624.84,2910.41
10,21,174168.97,2902.82
10,22,93402.82,1556.71
10,23,82412.59,1373.54
10,24,190533.3,3175.56
10,25,81493.91,1358.23
10,26,170692.1,2844.87
10,27,85715.42,1428.59
10,28,234759.81,3912.66
10,29,33667.71,561.13
10,30,53036.56,883.94
10,31,55158.21,919.3
10,32,50242.92,837.38
10,33,34294.8,571.58
10,34,75574.54,1259.58
10,35,73877.08,1231.28
10,36,28900.05,481.67
10,37,54738.42,912.31
10,38,75859.31,1264.32
10,39,76606.2,1276.77
10,40,103101.72,1718.36
10,41,102865.13,1714.42
10,42,101060.36,1684.34
10,43,192888.63,3214.81
10,44,75957.58,1265.96
10,45,103700.89,1728.35
10,46,73003.4,1216.72
10,47,102153.38,1702.56
10,48,221722.86,3695.38
10,49,102271.02,1704.52
10,50,75080.73,1251.35
10,51,77245.95,1287.43
10,52,157967.85,2632.8
10,53,102890.44,1714.84
10,54,227296.59,3788.28
10,55,155355.67,2589.26
10,56,196817.79,3280.3
10,57,192958.51,3215.98
10,58,341584.91,5693.08
10,59,308842.53,5147.38
10,60,388432.72,6473.88
10,61,379963.75,6332.73
10,62,27661.71,461.03
10,63,17816.66,296.94
10,64,41638.06,693.97
10,65,112762.85,1879.38
10,66,98824.47,1647.07
10,67,159746.72,2662.45
10,68,19450.27,324.17
10,69,194419.05,3240.32
10,70,264804.57,4413.41
10,71,272971.68,4549.53
10,72,232641.95,3877.37
10,73,224787.21,3746.45
10,74,270878.6,4514.64
10,75,82298.1,1371.64
10,76,290434.96,4840.58
10,77,113484.57,1891.41
10,78,82201.06,1370.02
10,79,72653.45,1210.89
10,80,119824.4,1997.07
10,81,287556.14,4792.6
10,82,173630.15,2893.84
10,83,172698.09,2878.3
10,84,216240.1,3604
10,85,263627.32,4393.79
10,86,364542.52,6075.71
10,87,57310.45,955.17
10,88,329884.95,5498.08
10,89,130069.67,2167.83
10,90,236817.74,3946.96
